document_id,split,entity_internal_id,identifier,texto_entidade,tipo_entidade,novel_entity,offset,length,passage_offset,len_texto_ent,texto_entidade_norm
18162529,dev,9,D007986,LH,ChemicalEntity,,486,2,193,2,lh
18162529,dev,10,D004967,estrogen,ChemicalEntity,,507,8,193,8,estrogen
18162529,dev,11,D007986,LH,ChemicalEntity,,524,2,193,2,lh
18162529,dev,12,D006966,hyperprolactinemia,DiseaseOrPhenotypicFeature,,542,18,193,18,hyperprolactinemia
18162529,dev,13,D004298,dopamine,ChemicalEntity,,576,8,193,8,dopamine
18162529,dev,14,D013469,sulpiride,ChemicalEntity,,596,9,193,9,sulpiride
18162529,dev,15,D007986,LH,ChemicalEntity,,629,2,193,2,lh
18162529,dev,16,10116,rats,OrganismTaxon,,666,4,193,4,rats
18162529,dev,17,D004958,estradiol,ChemicalEntity,,722,9,193,9,estradiol
18162529,dev,18,D013469,Sulpiride,ChemicalEntity,,733,9,193,9,sulpiride
18162529,dev,19,D013256,steroid,ChemicalEntity,,777,7,193,7,steroid
18162529,dev,20,D007986,LH,ChemicalEntity,,793,2,193,2,lh
18162529,dev,21,D004958,Estradiol,ChemicalEntity,,864,9,193,9,estradiol
18162529,dev,22,24684,prolactin receptors,GeneOrGeneProduct,,927,19,193,19,prolactin receptors
18162529,dev,23,24684,PRL-R,GeneOrGeneProduct,,948,5,193,5,prl-r
18162529,dev,24,24683,prolactin,GeneOrGeneProduct,,973,9,193,9,prolactin
18162529,dev,25,D004967,estrogen,ChemicalEntity,,1032,8,193,8,estrogen
18162529,dev,26,24684,PRL-R,GeneOrGeneProduct,,1051,5,193,5,prl-r
18162529,dev,27,24683,prolactin,GeneOrGeneProduct,,1087,9,193,9,prolactin
18162529,dev,28,D004958,estradiol,ChemicalEntity,,1124,9,193,9,estradiol
18162529,dev,29,24683,prolactin,GeneOrGeneProduct,,1151,9,193,9,prolactin
18162529,dev,30,24918,STAT5,GeneOrGeneProduct,,1169,5,193,5,stat5
18162529,dev,31,24684,PRL-R,GeneOrGeneProduct,,1207,5,193,5,prl-r
18162529,dev,32,"252971,83681,89829",suppressor of cytokine signaling,GeneOrGeneProduct,,1217,32,193,32,suppressor of cytokine signaling
18162529,dev,33,"252971,89829",SOCS-1 and -3,GeneOrGeneProduct,,1251,13,193,13,socs-1 and -3
18162529,dev,34,83681,CIS,GeneOrGeneProduct,,1269,3,193,3,cis
18162529,dev,35,24683,prolactin,GeneOrGeneProduct,,1301,9,193,9,prolactin
18162529,dev,36,D013469,sulpiride,ChemicalEntity,,1343,9,193,9,sulpiride
18162529,dev,37,D004958,estradiol,ChemicalEntity,,1357,9,193,9,estradiol
18162529,dev,38,D013469,Sulpiride,ChemicalEntity,,1368,9,193,9,sulpiride
18162529,dev,39,252971,SOCS-1,GeneOrGeneProduct,,1391,6,193,6,socs-1
18162529,dev,40,24684,PRL-R,GeneOrGeneProduct,,1508,5,193,5,prl-r
18162529,dev,41,89829,SOCS-3,GeneOrGeneProduct,,1515,6,193,6,socs-3
18162529,dev,42,83681,CIS,GeneOrGeneProduct,,1527,3,193,3,cis
18162529,dev,43,D004958,Estradiol,ChemicalEntity,,1562,9,193,9,estradiol
18162529,dev,44,89829,SOCS-3,GeneOrGeneProduct,,1598,6,193,6,socs-3
18162529,dev,45,83681,CIS,GeneOrGeneProduct,,1609,3,193,3,cis
18162529,dev,46,D004958,estradiol,ChemicalEntity,,1629,9,193,9,estradiol
18162529,dev,47,24684,PRL-R,GeneOrGeneProduct,,1652,5,193,5,prl-r
18162529,dev,48,89829,SOCS-3,GeneOrGeneProduct,,1659,6,193,6,socs-3
18162529,dev,49,83681,CIS,GeneOrGeneProduct,,1671,3,193,3,cis
18162529,dev,50,D006966,hyperprolactinemia,DiseaseOrPhenotypicFeature,,1768,18,193,18,hyperprolactinemia
18162529,dev,51,D013256,steroid,ChemicalEntity,,1792,7,193,7,steroid
18162529,dev,52,D004958,estradiol,ChemicalEntity,,1849,9,193,9,estradiol
18162529,dev,53,24684,PRL-R,GeneOrGeneProduct,,1909,5,193,5,prl-r
18162529,dev,54,24683,prolactin,GeneOrGeneProduct,,1953,9,193,9,prolactin
18308784,dev,0,C035054,Ginsenoside Rg1,ChemicalEntity,,0,15,0,15,ginsenoside rg1
18308784,dev,1,D007859,impairment of learning,DiseaseOrPhenotypicFeature,,29,22,0,22,impairment of learning
18308784,dev,2,D009020,morphine,ChemicalEntity,,71,8,0,8,morphine
18308784,dev,3,10116,rats,OrganismTaxon,,98,4,0,4,rats
18308784,dev,4,C035054,Rg1,ChemicalEntity,,104,3,104,3,rg1
18308784,dev,5,D036145,ginsenoside,ChemicalEntity,,114,11,104,11,ginsenoside
18308784,dev,6,4054,Panax ginseng,OrganismTaxon,,141,13,104,13,panax ginseng
18308784,dev,7,D007859,learning impairment,DiseaseOrPhenotypicFeature,,181,19,104,19,learning impairment
18308784,dev,8,C035054,Rg1,ChemicalEntity,,242,3,104,3,rg1
18308784,dev,9,D009020,morphine,ChemicalEntity,,329,8,104,8,morphine
18308784,dev,10,C035054,Rg1,ChemicalEntity,,394,3,104,3,rg1
18308784,dev,11,D007859,learning impairment,DiseaseOrPhenotypicFeature,,401,19,104,19,learning impairment
18308784,dev,12,D009020,morphine,ChemicalEntity,,432,8,104,8,morphine
18308784,dev,13,10116,rats,OrganismTaxon,,508,4,104,4,rats
18308784,dev,14,D009020,morphine,ChemicalEntity,,547,8,104,8,morphine
18308784,dev,15,C035054,Rg1,ChemicalEntity,,617,3,104,3,rg1
18308784,dev,16,D009020,morphine,ChemicalEntity,,701,8,104,8,morphine
18308784,dev,17,10116,rats,OrganismTaxon,,823,4,104,4,rats
18308784,dev,18,D009020,Morphine,ChemicalEntity,,841,8,104,8,morphine
18308784,dev,19,C035054,Rg1,ChemicalEntity,,850,3,104,3,rg1
18308784,dev,20,C035054,Rg1,ChemicalEntity,,1051,3,104,3,rg1
18308784,dev,21,D009020,morphine,ChemicalEntity,,1109,8,104,8,morphine
18308784,dev,22,10116,rats,OrganismTaxon,,1158,4,104,4,rats
18308784,dev,23,C035054,Rg1,ChemicalEntity,,1220,3,104,3,rg1
18308784,dev,24,10116,rats,OrganismTaxon,,1260,4,104,4,rats
18308784,dev,25,D009020,morphine,ChemicalEntity,,1278,8,104,8,morphine
18308784,dev,26,D009020,morphine,ChemicalEntity,,1345,8,104,8,morphine
18308784,dev,27,C035054,Rg1,ChemicalEntity,,1354,3,104,3,rg1
18308784,dev,28,10116,rats,OrganismTaxon,,1366,4,104,4,rats
18308784,dev,29,24408,N-methyl-D-aspartate (NMDA) receptor,GeneOrGeneProduct,,1411,36,104,36,n-methyl-d-aspartate (nmda) receptor
18308784,dev,30,D016291,MK801,ChemicalEntity,,1459,5,104,5,mk801
18308784,dev,31,C035054,Rg1,ChemicalEntity,,1483,3,104,3,rg1
18308784,dev,32,D009020,morphine,ChemicalEntity,,1562,8,104,8,morphine
18308784,dev,33,D009020,morphine,ChemicalEntity,,1602,8,104,8,morphine
18308784,dev,34,24408,NMDA receptor,GeneOrGeneProduct,,1641,13,104,13,nmda receptor
18951540,dev,0,D007980,levodopa,ChemicalEntity,,49,8,0,8,levodopa
18951540,dev,1,D004409,dyskinesias,DiseaseOrPhenotypicFeature,,66,11,0,11,dyskinesias
18951540,dev,2,D010300,Parkinson's disease,DiseaseOrPhenotypicFeature,,81,19,0,19,parkinson's disease
18951540,dev,3,D004409,dyskinesias,DiseaseOrPhenotypicFeature,,287,11,102,11,dyskinesias
18951540,dev,4,9606,patients,OrganismTaxon,,302,8,102,8,patients
18951540,dev,5,D010300,Parkinson's disease,DiseaseOrPhenotypicFeature,,316,19,102,19,parkinson's disease
18951540,dev,6,D010300,PD,DiseaseOrPhenotypicFeature,,337,2,102,2,pd
18951540,dev,7,9606,patients,OrganismTaxon,,346,8,102,8,patients
18951540,dev,8,D010300,PD,DiseaseOrPhenotypicFeature,,360,2,102,2,pd
18951540,dev,9,D004409,dyskinesias,DiseaseOrPhenotypicFeature,,377,11,102,11,dyskinesias
18951540,dev,10,D004409,dyskinesia,DiseaseOrPhenotypicFeature,,744,10,102,10,dyskinesia
18951540,dev,11,D004409,dyskinesia,DiseaseOrPhenotypicFeature,,845,10,102,10,dyskinesia
18951540,dev,12,D004421,dystonia,DiseaseOrPhenotypicFeature,,926,8,102,8,dystonia
18951540,dev,13,9606,patient,OrganismTaxon,,959,7,102,7,patient
18951540,dev,14,D004409,dyskinesia,DiseaseOrPhenotypicFeature,,1032,10,102,10,dyskinesia
18951540,dev,15,D010300,PD,DiseaseOrPhenotypicFeature,,1243,2,102,2,pd
18951540,dev,16,D004409,dyskinesias,DiseaseOrPhenotypicFeature,,1405,11,102,11,dyskinesias
18951540,dev,17,D010300,PD,DiseaseOrPhenotypicFeature,,1420,2,102,2,pd
19759529,dev,0,14664,glycine transporter-1,GeneOrGeneProduct,,4,21,0,21,glycine transporter-1
19759529,dev,1,-,SSR103800,ChemicalEntity,,36,9,0,9,ssr103800
19759529,dev,2,10090,mice,OrganismTaxon,,132,4,0,4,mice
19759529,dev,3,D012559,Schizophrenia,DiseaseOrPhenotypicFeature,,138,13,138,13,schizophrenia
19759529,dev,4,D004298,dopamine,ChemicalEntity,,202,8,138,8,dopamine
19759529,dev,5,14810,glutamate N-methyl-D-aspartate (NMDA) receptor,GeneOrGeneProduct,,279,46,138,46,glutamate n-methyl-d-aspartate (nmda) receptor
19759529,dev,6,D012559,schizophrenic,DiseaseOrPhenotypicFeature,,334,13,138,13,schizophrenic
19759529,dev,7,9606,humans,OrganismTaxon,,365,6,138,6,humans
19759529,dev,8,14810,NMDA receptor,GeneOrGeneProduct,,448,13,138,13,nmda receptor
19759529,dev,9,14810,NMDA receptor,GeneOrGeneProduct,,667,13,138,13,nmda receptor
19759529,dev,10,14664,glycine transporter-1,GeneOrGeneProduct,,697,21,138,21,glycine transporter-1
19759529,dev,11,14664,GlyT1,GeneOrGeneProduct,,720,5,138,5,glyt1
19759529,dev,12,-,SSR103800,ChemicalEntity,,746,9,138,9,ssr103800
19759529,dev,13,14810,NMDA receptor,GeneOrGeneProduct,,782,13,138,13,nmda receptor
19759529,dev,14,D005998,glycine,ChemicalEntity,,823,7,138,7,glycine
19759529,dev,15,14810,NMDA receptor,GeneOrGeneProduct,,853,13,138,13,nmda receptor
19759529,dev,16,-,SSR103800,ChemicalEntity,,972,9,138,9,ssr103800
19759529,dev,17,D006948,hyperactivity,DiseaseOrPhenotypicFeature,,1020,13,138,13,hyperactivity
19759529,dev,18,D000661,amphetamine,ChemicalEntity,,1072,11,138,11,amphetamine
19759529,dev,19,D016291,MK-801,ChemicalEntity,,1088,6,138,6,mk-801
19759529,dev,20,10090,mice,OrganismTaxon,,1110,4,138,4,mice
19759529,dev,21,14810,NMDA Nr1,GeneOrGeneProduct,,1120,8,138,8,nmda nr1
19759529,dev,22,13162,DAT,GeneOrGeneProduct,,1141,3,138,3,dat
19759529,dev,23,-,SSR103800,ChemicalEntity,,1172,9,138,9,ssr103800
19759529,dev,24,D006948,hyperactivity,DiseaseOrPhenotypicFeature,,1209,13,138,13,hyperactivity
19759529,dev,25,14810,NMDA receptor,GeneOrGeneProduct,,1254,13,138,13,nmda receptor
19759529,dev,26,D016291,MK-801,ChemicalEntity,,1280,6,138,6,mk-801
19759529,dev,27,D006948,hyperactivity,DiseaseOrPhenotypicFeature,,1322,13,138,13,hyperactivity
19759529,dev,28,14810,NMDA Nr1,GeneOrGeneProduct,,1339,8,138,8,nmda nr1
19759529,dev,29,10090,mice,OrganismTaxon,,1356,4,138,4,mice
19759529,dev,30,-,SSR103800,ChemicalEntity,,1375,9,138,9,ssr103800
19759529,dev,31,D006948,hyperactivity,DiseaseOrPhenotypicFeature,,1402,13,138,13,hyperactivity
19759529,dev,32,D000661,amphetamine,ChemicalEntity,,1427,11,138,11,amphetamine
19759529,dev,33,13162,dopamine transporter,GeneOrGeneProduct,,1464,20,138,20,dopamine transporter
19759529,dev,34,13162,DAT,GeneOrGeneProduct,,1486,3,138,3,dat
19759529,dev,35,10090,mice,OrganismTaxon,,1505,4,138,4,mice
19759529,dev,36,D006220,haloperidol,ChemicalEntity,,1559,11,138,11,haloperidol
19759529,dev,37,C076029,olanzapine,ChemicalEntity,,1586,10,138,10,olanzapine
19759529,dev,38,D003024,clozapine,ChemicalEntity,,1598,9,138,9,clozapine
19759529,dev,39,C094645,aripiprazole,ChemicalEntity,,1612,12,138,12,aripiprazole
19759529,dev,40,D006948,hyperactivity,DiseaseOrPhenotypicFeature,,1679,13,138,13,hyperactivity
19759529,dev,41,-,SSR103800,ChemicalEntity,,1724,9,138,9,ssr103800
19759529,dev,42,D002375,catalepsy,DiseaseOrPhenotypicFeature,,1750,9,138,9,catalepsy
19759529,dev,43,14664,GlyT1,GeneOrGeneProduct,,1846,5,138,5,glyt1
19759529,dev,44,-,SSR103800,ChemicalEntity,,1863,9,138,9,ssr103800
19759529,dev,45,D004298,dopaminergic,ChemicalEntity,,1983,12,138,12,dopaminergic
19914299,dev,0,D005473,Fluoxetine,ChemicalEntity,,0,10,0,10,fluoxetine
19914299,dev,1,D008569,memory deficits,DiseaseOrPhenotypicFeature,,24,15,0,15,memory deficits
19914299,dev,2,D005472,5-fluorouracil,ChemicalEntity,,73,14,0,14,5-fluorouracil
19914299,dev,3,D009369,Cancer,DiseaseOrPhenotypicFeature,,89,6,89,6,cancer
19914299,dev,4,9606,patients,OrganismTaxon,,96,8,89,8,patients
19914299,dev,5,D005472,5-fluorouracil,ChemicalEntity,,258,14,89,14,5-fluorouracil
19914299,dev,6,D005472,5-FU,ChemicalEntity,,274,4,89,4,5-fu
19914299,dev,7,D017367,SSRI,ChemicalEntity,,592,4,89,4,ssri
19914299,dev,8,D005473,Fluoxetine,ChemicalEntity,,612,10,89,10,fluoxetine
19914299,dev,9,D005472,5-FU,ChemicalEntity,,707,4,89,4,5-fu
19914299,dev,10,D005473,Fluoxetine,ChemicalEntity,,735,10,89,10,fluoxetine
19914299,dev,11,D005472,5-FU,ChemicalEntity,,787,4,89,4,5-fu
19914299,dev,12,10116,rats,OrganismTaxon,,827,4,89,4,rats
19914299,dev,13,D005472,5-FU,ChemicalEntity,,972,4,89,4,5-fu
19914299,dev,14,D005472,5-FU,ChemicalEntity,,1212,4,89,4,5-fu
19914299,dev,15,D005473,Fluoxetine,ChemicalEntity,,1313,10,89,10,fluoxetine
19914299,dev,16,D005472,5-FU,ChemicalEntity,,1352,4,89,4,5-fu
19914299,dev,17,D005473,Fluoxetine,ChemicalEntity,,1541,10,89,10,fluoxetine
19914299,dev,18,D005472,5-FU,ChemicalEntity,,1577,4,89,4,5-fu
19914299,dev,19,D005473,Fluoxetine,ChemicalEntity,,1583,10,89,10,fluoxetine
19914299,dev,20,D005472,5-FU,ChemicalEntity,,1690,4,89,4,5-fu
19914299,dev,21,D005473,Fluoxetine,ChemicalEntity,,1879,10,89,10,fluoxetine
20195852,dev,0,D007674,nephropathy,DiseaseOrPhenotypicFeature,,8,11,0,11,nephropathy
20195852,dev,1,D003287,contrast media,ChemicalEntity,,50,14,0,14,contrast media
20195852,dev,2,D003287,contrast media,ChemicalEntity,,169,14,130,14,contrast media
20195852,dev,3,D007674,nephropathy,DiseaseOrPhenotypicFeature,,192,11,130,11,nephropathy
20195852,dev,4,D007674,CIN,DiseaseOrPhenotypicFeature,,205,3,130,3,cin
20195852,dev,5,9606,patients,OrganismTaxon,,232,8,130,8,patients
20195852,dev,6,9606,patients,OrganismTaxon,,389,8,130,8,patients
20195852,dev,7,D007674,CIN,DiseaseOrPhenotypicFeature,,481,3,130,3,cin
20195852,dev,8,D003287,contrast media,ChemicalEntity,,502,14,130,14,contrast media
20195852,dev,9,D003287,CM,ChemicalEntity,,518,2,130,2,cm
20195852,dev,10,C038192,iopromide,ChemicalEntity,,523,9,130,9,iopromide
20195852,dev,11,D007472,iohexol,ChemicalEntity,,537,7,130,7,iohexol
20195852,dev,12,9606,patients,OrganismTaxon,,555,8,130,8,patients
20195852,dev,13,D003287,CM,ChemicalEntity,,669,2,130,2,cm
20195852,dev,14,D003490,cyanosis,DiseaseOrPhenotypicFeature,,692,8,130,8,cyanosis
20195852,dev,15,9606,patients,OrganismTaxon,,709,8,130,8,patients
20195852,dev,16,C038192,iopromide,ChemicalEntity,,761,9,130,9,iopromide
20195852,dev,17,D007472,iohexol,ChemicalEntity,,792,7,130,7,iohexol
20195852,dev,18,D012964,sodium,ChemicalEntity,,825,6,130,6,sodium
20195852,dev,19,D012964,Na,ChemicalEntity,,833,2,130,2,na
20195852,dev,20,D011188,potassium,ChemicalEntity,,838,9,130,9,potassium
20195852,dev,21,D011188,K,ChemicalEntity,,849,1,130,1,k
20195852,dev,22,D003404,creatinine,ChemicalEntity,,857,10,130,10,creatinine
20195852,dev,23,D003404,Cr,ChemicalEntity,,869,2,130,2,cr
20195852,dev,24,D003287,CM,ChemicalEntity,,989,2,130,2,cm
20195852,dev,25,D012964,Na,ChemicalEntity,,1015,2,130,2,na
20195852,dev,26,D003404,Cr,ChemicalEntity,,1022,2,130,2,cr
20195852,dev,27,D051437,renal failure,DiseaseOrPhenotypicFeature,,1074,13,130,13,renal failure
20195852,dev,28,D058186,Injury to the kidney,DiseaseOrPhenotypicFeature,,1089,20,130,20,injury to the kidney
20195852,dev,29,D051437,Failure of kidney function,DiseaseOrPhenotypicFeature,,1111,26,130,26,failure of kidney function
20195852,dev,30,D051437,Loss of kidney function,DiseaseOrPhenotypicFeature,,1139,23,130,23,loss of kidney function
20195852,dev,31,D007674,renal damage,DiseaseOrPhenotypicFeature,,1178,12,130,12,renal damage
20195852,dev,32,D007674,CIN,DiseaseOrPhenotypicFeature,,1228,3,130,3,cin
20195852,dev,33,D007674,CIN,DiseaseOrPhenotypicFeature,,1301,3,130,3,cin
20195852,dev,34,9606,patients,OrganismTaxon,,1305,8,130,8,patients
20195852,dev,35,9606,patients,OrganismTaxon,,1336,8,130,8,patients
20195852,dev,36,D058186,renal injury,DiseaseOrPhenotypicFeature,,1389,12,130,12,renal injury
20195852,dev,37,D058186,renal injury,DiseaseOrPhenotypicFeature,,1457,12,130,12,renal injury
20195852,dev,38,9606,patients,OrganismTaxon,,1492,8,130,8,patients
20195852,dev,39,D007674,CIN,DiseaseOrPhenotypicFeature,,1506,3,130,3,cin
20195852,dev,40,D003287,CM,ChemicalEntity,,1561,2,130,2,cm
20195852,dev,41,D007674,CIN,DiseaseOrPhenotypicFeature,,1688,3,130,3,cin
20195852,dev,42,D003287,CM,ChemicalEntity,,1728,2,130,2,cm
20195852,dev,43,9606,patients,OrganismTaxon,,1757,8,130,8,patients
20195852,dev,44,D007674,CIN,DiseaseOrPhenotypicFeature,,1771,3,130,3,cin
20195852,dev,45,D006331,congenital heart diseases,DiseaseOrPhenotypicFeature,,1791,25,130,25,congenital heart diseases
20195852,dev,46,9606,patients,OrganismTaxon,,1895,8,130,8,patients
20195852,dev,47,D007674,CIN,DiseaseOrPhenotypicFeature,,1945,3,130,3,cin
20195852,dev,48,D003287,CM,ChemicalEntity,,2049,2,130,2,cm
20195852,dev,49,D003490,cyanosis,DiseaseOrPhenotypicFeature,,2076,8,130,8,cyanosis
20195852,dev,50,D007674,CIN,DiseaseOrPhenotypicFeature,,2099,3,130,3,cin
20621845,dev,0,29650,ADAM10,GeneOrGeneProduct,,13,6,0,6,adam10
20621845,dev,1,57027,ADAM17,GeneOrGeneProduct,,21,6,0,6,adam17
20621845,dev,2,81686,MMP-2,GeneOrGeneProduct,,29,5,0,5,mmp-2
20621845,dev,3,81687,MMP-9,GeneOrGeneProduct,,39,5,0,5,mmp-9
20621845,dev,4,D002122,CaCl2,ChemicalEntity,,89,5,0,5,cacl2
20621845,dev,5,D017545,thoracic aortic aneurysm,DiseaseOrPhenotypicFeature,,103,24,0,24,thoracic aortic aneurysm
20621845,dev,6,10116,rat,OrganismTaxon,,133,3,0,3,rat
20621845,dev,7,10116,rat,OrganismTaxon,,192,3,144,3,rat
20621845,dev,8,D017545,thoracic aortic aneurysm,DiseaseOrPhenotypicFeature,,205,24,144,24,thoracic aortic aneurysm
20621845,dev,9,D017545,TAA,DiseaseOrPhenotypicFeature,,231,3,144,3,taa
20621845,dev,10,D002122,calcium chloride,ChemicalEntity,,239,16,144,16,calcium chloride
20621845,dev,11,D002122,CaCl(2),ChemicalEntity,,257,7,144,7,cacl(2)
20621845,dev,12,D014652,arterial injury,DiseaseOrPhenotypicFeature,,274,15,144,15,arterial injury
20621845,dev,13,"29650,57027",a disintegrin and metalloproteinase,GeneOrGeneProduct,,327,35,144,35,a disintegrin and metalloproteinase
20621845,dev,14,"29650,57027",ADAM,GeneOrGeneProduct,,364,4,144,4,adam
20621845,dev,15,"81686,81687",matrix metalloproteinases,GeneOrGeneProduct,,371,25,144,25,matrix metalloproteinases
20621845,dev,16,"81686,81687",MMPs,GeneOrGeneProduct,,398,4,144,4,mmps
20621845,dev,17,D017545,TAA,DiseaseOrPhenotypicFeature,,447,3,144,3,taa
20621845,dev,18,10116,rats,OrganismTaxon,,509,4,144,4,rats
20621845,dev,19,D002122,CaCl(2),ChemicalEntity,,534,7,144,7,cacl(2)
20621845,dev,20,D012965,NaCl,ChemicalEntity,,560,4,144,4,nacl
20621845,dev,21,D002122,CaCl(2),ChemicalEntity,,611,7,144,7,cacl(2)
20621845,dev,22,D002122,CaCl(2),ChemicalEntity,,628,7,144,7,cacl(2)
20621845,dev,23,D012965,NaCl,ChemicalEntity,,657,4,144,4,nacl
20621845,dev,24,"81686,81687",MMP,GeneOrGeneProduct,,752,3,144,3,mmp
20621845,dev,25,116510,TIMP,GeneOrGeneProduct,,756,4,144,4,timp
20621845,dev,26,"29650,57027",ADAM,GeneOrGeneProduct,,765,4,144,4,adam
20621845,dev,27,D002122,CaCl(2),ChemicalEntity,,925,7,144,7,cacl(2)
20621845,dev,28,D002122,CaCl(2),ChemicalEntity,,946,7,144,7,cacl(2)
20621845,dev,29,D012965,NaCl,ChemicalEntity,,966,4,144,4,nacl
20621845,dev,30,D002122,CaCl(2),ChemicalEntity,,1167,7,144,7,cacl(2)
20621845,dev,31,81686,MMP-2,GeneOrGeneProduct,,1193,5,144,5,mmp-2
20621845,dev,32,81687,MMP-9,GeneOrGeneProduct,,1200,5,144,5,mmp-9
20621845,dev,33,29650,ADAM-10,GeneOrGeneProduct,,1207,7,144,7,adam-10
20621845,dev,34,57027,ADAM-17,GeneOrGeneProduct,,1219,7,144,7,adam-17
20621845,dev,35,D002122,CaCl(2),ChemicalEntity,,1257,7,144,7,cacl(2)
20621845,dev,36,D002122,CaCl(2),ChemicalEntity,,1324,7,144,7,cacl(2)
20621845,dev,37,D012965,NaCl,ChemicalEntity,,1369,4,144,4,nacl
20621845,dev,38,81686,MMP-2,GeneOrGeneProduct,,1462,5,144,5,mmp-2
20621845,dev,39,81687,MMP-9,GeneOrGeneProduct,,1469,5,144,5,mmp-9
20621845,dev,40,29650,ADAM-10,GeneOrGeneProduct,,1476,7,144,7,adam-10
20621845,dev,41,57027,ADAM-17,GeneOrGeneProduct,,1488,7,144,7,adam-17
20621845,dev,42,D002122,CaCl(2),ChemicalEntity,,1533,7,144,7,cacl(2)
20621845,dev,43,116510,TIMP,GeneOrGeneProduct,,1559,4,144,4,timp
20621845,dev,44,D017545,TAA,DiseaseOrPhenotypicFeature,,1682,3,144,3,taa
20621845,dev,45,D002122,CaCl(2),ChemicalEntity,,1708,7,144,7,cacl(2)
20621845,dev,46,10116,rats,OrganismTaxon,,1728,4,144,4,rats
20621845,dev,47,81686,MMP-2,GeneOrGeneProduct,,1792,5,144,5,mmp-2
20621845,dev,48,81687,MMP-9,GeneOrGeneProduct,,1799,5,144,5,mmp-9
20621845,dev,49,29650,ADAM10,GeneOrGeneProduct,,1806,6,144,6,adam10
20621845,dev,50,57027,ADAM17,GeneOrGeneProduct,,1817,6,144,6,adam17
23872883,dev,0,D010936,Solidago virgaurea extract,ChemicalEntity,,23,26,0,26,solidago virgaurea extract
23872883,dev,1,D066126,cardiotoxicity,DiseaseOrPhenotypicFeature,,66,14,0,14,cardiotoxicity
23872883,dev,2,D002318,Cardiovascular diseases,DiseaseOrPhenotypicFeature,,82,23,82,23,cardiovascular diseases
23872883,dev,3,D002318,CVDs,DiseaseOrPhenotypicFeature,,107,4,82,4,cvds
23872883,dev,4,D010936,Solidago virgaurea extract,ChemicalEntity,,277,26,82,26,solidago virgaurea extract
23872883,dev,5,D007545,isoproterenol,ChemicalEntity,,307,13,82,13,isoproterenol
23872883,dev,6,D066126,cardiotoxicity,DiseaseOrPhenotypicFeature,,329,14,82,14,cardiotoxicity
23872883,dev,7,10116,rats,OrganismTaxon,,347,4,82,4,rats
23872883,dev,8,D007545,isoproterenol,ChemicalEntity,,383,13,82,13,isoproterenol
23872883,dev,9,10116,rats,OrganismTaxon,,413,4,82,4,rats
23872883,dev,10,24533,lactate dehydrogenase,GeneOrGeneProduct,,513,21,82,21,lactate dehydrogenase
23872883,dev,11,24264,creatine phosphokinase,GeneOrGeneProduct,,536,22,82,22,creatine phosphokinase
23872883,dev,12,81670,alanine transaminase,GeneOrGeneProduct,,560,20,82,20,alanine transaminase
23872883,dev,13,25721,aspartate transaminase,GeneOrGeneProduct,,582,22,82,22,aspartate transaminase
